"","key_1","key_2","Month","NumberMachines","GrossRevenue","Revenue","Forecast","Plays"
"1","0.01 - reel","Aries - Boundary",2011-09-01,11,9894.28571428571,15548.1632653061,17086.4285714286,198352
"2","0.01 - reel","Aries - Boundary",2011-10-01,8,7943.33333333333,10591.1111111111,8984.5,163379.5
"3","0.01 - reel","Aries - Boundary",2011-11-01,4,5085,6780,7574.83333333333,206458
"4","0.01 - reel","Aries - Boundary",2011-12-01,8,7764.7,12423.52,9955.4,159613
"5","0.01 - reel","Aries - Boundary",2012-01-01,5,6456.625,8070.78125,9544,271391.5
"6","0.01 - reel","Aries - Boundary",2012-02-01,9,9574.3,17233.74,16423.3,150829
"7","0.01 - reel","Aries - Boundary",2012-03-01,8,10386.6,16618.56,15054.5,157034.5
"8","0.01 - reel","Aries - Boundary",2012-04-01,4,8705.66666666667,11607.5555555556,10730.5,207235
"9","0.01 - reel","Aries - Boundary",2012-05-01,6,10646.125,15969.1875,14202.875,237479.5
"10","0.01 - reel","Aries - Boundary",2012-06-01,4,7015.16666666667,9353.55555555555,7738.16666666667,143025.5
"11","0.01 - reel","Aries - Boundary",2012-07-01,3,10290.5,15435.75,11316,158744.75
"12","0.01 - reel","Aries - Boundary",2012-08-01,3,16418.5,24627.75,27071.25,189998.25
"13","0.01 - reel","Aries - Entrance",2011-09-01,4,2518.75,5037.5,5448.75,99410.5
"14","0.01 - reel","Aries - Entrance",2011-10-01,1,3634,3634,4224,112278
"15","0.01 - reel","Aries - Entrance",2011-11-01,9,3439.2925,7738.408125,9836.875,78120.585
"16","0.01 - reel","Aries - Entrance",2011-12-01,4,6320.25,12640.5,15568,79021.25
"17","0.01 - reel","Aries - Entrance",2012-01-01,2,14744.5,29489,28585,98883.5
"18","0.01 - reel","Aries - Entrance",2012-02-01,3,5823,8734.5,7256.5,78922.5
"19","0.01 - reel","Aries - Entrance",2012-03-01,6,9602.72333333333,19205.4466666667,19171.1666666667,69246
"20","0.01 - reel","Aries - Entrance",2012-04-01,8,5166.8,8266.88,9511.7,78628.5
"21","0.01 - reel","Aries - Entrance",2012-05-01,3,4653,6979.5,6970.25,92092
"22","0.01 - reel","Aries - Entrance",2012-06-01,2,7937,15874,15588.5,98872.5
"23","0.01 - reel","Aries - Entrance",2012-07-01,5,4950.16666666667,8250.27777777778,6469.5,102704.5
"24","0.01 - reel","Aries - Entrance",2012-08-01,4,4342,8684,8757,84949.75
"25","0.01 - reel","Aries - Interior",2011-09-01,2,12881,25762,26559.5,16182.5
"26","0.01 - reel","Aries - Interior",2011-12-01,2,5469.5,10939,12452.5,17508
"27","0.01 - reel","Aries - Interior",2012-01-01,2,13764,27528,28800.5,21872
"28","0.01 - reel","Aries - Interior",2012-02-01,2,9119.5,18239,18357.5,26380
"29","0.01 - reel","Aries - Interior",2012-04-01,3,2559.33,7677.99,16467,12860
"30","0.01 - reel","Aries - Interior",2012-05-01,2,6133.5,12267,12481.5,2205
"31","0.01 - reel","Aries - Interior",2012-06-01,4,5771.75,11543.5,18156.75,12591.75
"32","0.01 - reel","Aries - Interior",2012-07-01,2,6501.5,13003,13659.5,9379.5
"33","0.01 - reel","Aries - Interior",2012-08-01,8,4932.25,9864.5,11477.25,19370.915
"34","0.01 - reel","Aries - RestaurantPlaza",2011-09-01,14,6867.97875,12018.9628125,13035.5625,51945.75
"35","0.01 - reel","Aries - RestaurantPlaza",2011-10-01,6,9128.5,18257,18365.3333333333,46568.5
"36","0.01 - reel","Aries - RestaurantPlaza",2011-11-01,2,13306,26612,26781.5,37155.5
"37","0.01 - reel","Aries - RestaurantPlaza",2011-12-01,5,7757.16666666667,12928.6111111111,16941.3333333333,42057
"38","0.01 - reel","Aries - RestaurantPlaza",2012-01-01,8,7308.375,14616.75,17059.5,51936.25
"39","0.01 - reel","Aries - RestaurantPlaza",2012-02-01,2,8220.5,16441,17236.5,60412
"40","0.01 - reel","Aries - RestaurantPlaza",2012-03-01,4,3984,7968,8645.25,44771.75
"41","0.01 - reel","Aries - RestaurantPlaza",2012-04-01,4,10747,21494,27301.5,32589.5
"42","0.01 - reel","Aries - RestaurantPlaza",2012-05-01,4,3397,6794,12319.5,50170.25
"43","0.01 - reel","Aries - RestaurantPlaza",2012-07-01,2,6080,12160,12118,63775.5
"44","0.01 - reel","Aries - RestaurantPlaza",2012-08-01,2,7232,14464,14048,58067
"45","0.01 - reel","Libra - Entrance",2011-09-01,3,8153.67,24461.01,23992.5,70218
"46","0.01 - reel","Libra - Entrance",2011-10-01,3,6397.67,19193.01,19055.5,15494
"47","0.01 - reel","Libra - Entrance",2012-05-01,3,6630.33,19890.99,20845,122016.67
"48","0.01 - reel","Libra - Entrance",2012-06-01,3,8216.67,24650.01,22121,74514.67
"49","0.01 - reel","Libra - Entrance",2012-07-01,3,6299,18897,19999.5,82400
"50","0.01 - reel","Libra - Interior",2011-11-01,3,2689,8067,4507,183573.33
"51","0.01 - reel","Libra - Interior",2012-03-01,3,4986.33,14958.99,13713,140156.33
"52","0.01 - reel","Libra - Interior",2012-04-01,3,4275.67,12827.01,11558.5,72139.33
"53","0.01 - video","Aries - Boundary",2011-09-01,50,2011.50275862069,3468.10820451843,3925.6724137931,69203
"54","0.01 - video","Aries - Boundary",2011-10-01,20,1940.55153846154,2985.46390532544,2525.30769230769,121491
"55","0.01 - video","Aries - Boundary",2011-11-01,25,2130.18692307692,4096.51331360947,4067.42307692308,106649.67
"56","0.01 - video","Aries - Boundary",2011-12-01,29,1913.81642857143,3964.33403061225,5815.57142857143,144294.75
"57","0.01 - video","Aries - Boundary",2012-01-01,36,1863.04789473684,3529.98548476454,5787.71052631579,118331
"58","0.01 - video","Aries - Boundary",2012-02-01,22,1713.19230769231,2899.24852071006,2935.80769230769,109118
"59","0.01 - video","Aries - Boundary",2012-03-01,17,1879.81916666667,2663.07715277778,2855.41666666667,109718.5
"60","0.01 - video","Aries - Boundary",2012-04-01,27,1705.35416666667,3837.046875,7016.08333333333,47537.5
"61","0.01 - video","Aries - Boundary",2012-05-01,17,1938.07545454545,2995.20752066116,2957.72727272727,142059
"62","0.01 - video","Aries - Boundary",2012-06-01,24,1638.14769230769,3024.27266272189,3557.15384615385,106151.5
"63","0.01 - video","Aries - Boundary",2012-07-01,16,1210.283,1936.4528,3692.75,64284.5
"64","0.01 - video","Aries - Boundary",2012-08-01,21,1789.93909090909,3417.15644628099,1023.18181818182,117491.5
"65","0.01 - video","Aries - Entrance",2011-09-01,69,5946.55257142857,11723.2036408163,11915.1285714286,113689.25
"66","0.01 - video","Aries - Entrance",2011-10-01,40,6110.66764705882,14378.0415224914,14873.3529411765,81766
"67","0.01 - video","Aries - Entrance",2011-11-01,26,6615.916875,10750.864921875,10891.59375,119347.5
"68","0.01 - video","Aries - Entrance",2011-12-01,26,6270.3225,10189.2740625,10017.375,115783.5
"69","0.01 - video","Aries - Entrance",2012-01-01,21,6823.40428571429,10235.1064285714,10758.7857142857,102191.5
"70","0.01 - video","Aries - Entrance",2012-02-01,20,6008.645,12017.29,10704.55,87296.5
"71","0.01 - video","Aries - Entrance",2012-03-01,22,6020,9460,9682.92857142857,87014
"72","0.01 - video","Aries - Entrance",2012-04-01,26,6020.76,9783.735,10480.15625,90587.5
"73","0.01 - video","Aries - Entrance",2012-05-01,33,6705.13294117647,13015.8462975779,13836.2647058824,120638
"74","0.01 - video","Aries - Entrance",2012-06-01,24,6034.97333333333,9655.95733333333,9518.3,71526
"75","0.01 - video","Aries - Entrance",2012-07-01,28,6215.421875,10876.98828125,9299.9375,119702.75
"76","0.01 - video","Aries - Entrance",2012-08-01,28,6266.71538461538,13497.5408284024,14474.1923076923,91831
"77","0.01 - video","Aries - Interior",2011-09-01,67,10636.4696969697,21595.2566574839,22141.4393939394,119765
"78","0.01 - video","Aries - Interior",2011-10-01,18,10828.953,19492.1154,19277.2,154168.5
"79","0.01 - video","Aries - Interior",2011-11-01,32,12620.9106666667,26924.6094222222,26383.6333333333,125460
"80","0.01 - video","Aries - Interior",2011-12-01,25,11302.96875,17660.888671875,17156.5,106913.75
"81","0.01 - video","Aries - Interior",2012-01-01,28,10790.7,15106.98,14474.375,117978.75
"82","0.01 - video","Aries - Interior",2012-02-01,35,11618.7415,20332.797625,20695.8,62834.125
"83","0.01 - video","Aries - Interior",2012-03-01,24,11467.5515384615,21170.8643786982,19838.3846153846,144265
"84","0.01 - video","Aries - Interior",2012-04-01,21,12133.5,19600.2692307692,18685.4615384615,168662
"85","0.01 - video","Aries - Interior",2012-05-01,29,11431.7678571429,23680.0905612245,25308.25,75495.5
"86","0.01 - video","Aries - Interior",2012-06-01,16,11575.9545454545,16837.7520661157,15583.1363636364,142447
"87","0.01 - video","Aries - Interior",2012-07-01,25,11719.2053846154,22536.9334319527,22826.3846153846,110367
"88","0.01 - video","Aries - Interior",2012-08-01,31,11711.085625,22690.2283984375,22329.15625,81529.25
"89","0.01 - video","Aries - RestaurantPlaza",2011-09-01,28,22565.3516666667,35101.6581481481,37007,118468
"90","0.01 - video","Aries - RestaurantPlaza",2011-10-01,48,20226.7470833333,40453.4941666667,41022.8125,179473.75
"91","0.01 - video","Aries - RestaurantPlaza",2011-11-01,37,20682.6715,38262.942275,39384.25,126196
"92","0.01 - video","Aries - RestaurantPlaza",2011-12-01,27,24328.5782352941,38639.5066089965,37939.6764705882,104883
"93","0.01 - video","Aries - RestaurantPlaza",2012-01-01,33,21307.02875,43945.746796875,44365.5,193512.665
"94","0.01 - video","Aries - RestaurantPlaza",2012-02-01,27,20382.65,45860.9625,43699.25,110067.25
"95","0.01 - video","Aries - RestaurantPlaza",2012-03-01,26,21948.8785714286,40762.2030612245,46460.0714285714,164731.25
"96","0.01 - video","Aries - RestaurantPlaza",2012-04-01,31,21639.264,44721.1456,45893.4333333333,129982.5
"97","0.01 - video","Aries - RestaurantPlaza",2012-05-01,46,21131.937826087,42263.8756521739,41157.6086956522,137968
"98","0.01 - video","Aries - RestaurantPlaza",2012-06-01,38,23256.91,44188.129,42686.725,140214.165
"99","0.01 - video","Aries - RestaurantPlaza",2012-07-01,22,24708.6669230769,41814.6671005917,41914.1538461538,176552
"100","0.01 - video","Aries - RestaurantPlaza",2012-08-01,27,22170.8869230769,46047.2266863905,50096.6153846154,244649.33
"101","0.01 - video","Libra - Boundary",2011-09-01,17,7007.33333333333,9927.05555555555,10679.3333333333,49779
"102","0.01 - video","Libra - Boundary",2011-10-01,8,7237.83333333333,9650.44444444444,9290.16666666667,154389.75
"103","0.01 - video","Libra - Boundary",2011-11-01,6,6137.8,7365.36,9862.8,88655.5
"104","0.01 - video","Libra - Boundary",2011-12-01,5,6950.25,8687.8125,9253.375,202339
"105","0.01 - video","Libra - Boundary",2012-01-01,11,6570.67857142857,10325.3520408163,8997.78571428571,128302
"106","0.01 - video","Libra - Boundary",2012-02-01,15,6459.06090909091,8807.81033057851,7818.45454545455,161994
"107","0.01 - video","Libra - Boundary",2012-03-01,13,6835.27272727273,8078.04958677686,7850.27272727273,130497
"108","0.01 - video","Libra - Boundary",2012-04-01,6,6698.5,8038.2,7972.2,208052.5
"109","0.01 - video","Libra - Boundary",2012-05-01,9,6320.9,11377.62,9273.7,99677
"110","0.01 - video","Libra - Boundary",2012-06-01,16,6626.7,10602.72,7979.6,114309
"111","0.01 - video","Libra - Boundary",2012-07-01,12,6918.68181818182,7547.65289256198,8366.22727272727,137279
"112","0.01 - video","Libra - Boundary",2012-08-01,9,7091.0625,7977.4453125,8461.1875,103977
"113","0.01 - video","Libra - Entrance",2011-09-01,17,2130.7,3622.19,5012.15,80362.5
"114","0.01 - video","Libra - Entrance",2011-10-01,5,2617.5,3271.875,3029,75069
"115","0.01 - video","Libra - Entrance",2011-11-01,14,2188.80555555556,3404.80864197531,3629.05555555556,72134
"116","0.01 - video","Libra - Entrance",2011-12-01,8,1562.41666666667,2083.22222222222,3375,35290
"117","0.01 - video","Libra - Entrance",2012-01-01,12,2326.1875,3489.28125,4404.875,103308.5
"118","0.01 - video","Libra - Entrance",2012-02-01,6,1516.66666666667,1516.66666666667,1140.33333333333,322120.5
"119","0.01 - video","Libra - Entrance",2012-03-01,4,1604,2138.66666666667,2379.83333333333,179169
"120","0.01 - video","Libra - Entrance",2012-04-01,7,1148,2009,193.875,250189.75
"121","0.01 - video","Libra - Entrance",2012-05-01,17,2052.36363636364,3171.8347107438,3005.81818181818,199886
"122","0.01 - video","Libra - Entrance",2012-06-01,9,1613.28571428571,2074.22448979592,3640.42857142857,74503
"123","0.01 - video","Libra - Entrance",2012-07-01,11,2940.5,4620.78571428571,6031.71428571429,129138
"124","0.01 - video","Libra - Entrance",2012-08-01,16,2559.817,4095.7072,3622.05,118043.165
"125","0.01 - video","Libra - Interior",2011-09-01,10,22004.8,22004.8,22704.7,179656.5
"126","0.01 - video","Libra - Interior",2011-10-01,16,20063.8333333333,26751.7777777778,25875.375,142962.665
"127","0.01 - video","Libra - Interior",2011-11-01,15,21395.8409090909,29176.1466942149,30458.5,79628
"128","0.01 - video","Libra - Interior",2011-12-01,8,18481.7142857143,21121.9591836735,22376.5,107487
"129","0.01 - video","Libra - Interior",2012-01-01,5,19763.4,19763.4,18025.9,158467
"130","0.01 - video","Libra - Interior",2012-02-01,8,23682.0625,47364.125,45178.5,197729.5
"131","0.01 - video","Libra - Interior",2012-03-01,6,19439,19439,20775,110225
"132","0.01 - video","Libra - Interior",2012-04-01,9,22019.5242857143,28310.8169387755,27117.4285714286,183606
"133","0.01 - video","Libra - Interior",2012-05-01,11,18243.95,20068.345,20100.4,241349.75
"134","0.01 - video","Libra - Interior",2012-06-01,5,19338.8,19338.8,18697.5,184890
"135","0.01 - video","Libra - Interior",2012-07-01,10,24858.3888888889,27620.4320987654,26605.4444444444,206998
"136","0.01 - video","Libra - Interior",2012-08-01,14,20981,32637.1111111111,32244,339019
"137","0.01 - video","Libra - RestaurantPlaza",2011-09-01,34,11659.8260869565,17236.2646502836,16847.4347826087,125175
"138","0.01 - video","Libra - RestaurantPlaza",2011-10-01,7,11783.2,16496.48,16777.3,82383.5
"139","0.01 - video","Libra - RestaurantPlaza",2011-11-01,7,13189.625,23081.84375,21502.375,116175.75
"140","0.01 - video","Libra - RestaurantPlaza",2011-12-01,14,11147.4166666667,17340.4259259259,17228.1111111111,92065.25
"141","0.01 - video","Libra - RestaurantPlaza",2012-01-01,11,12239.5555555556,14959.4567901235,14767.2222222222,169217.5
"142","0.01 - video","Libra - RestaurantPlaza",2012-02-01,16,12065.7727272727,17550.2148760331,15656.7727272727,196982
"143","0.01 - video","Libra - RestaurantPlaza",2012-03-01,14,12467.175,17454.045,15796.15,107958
"144","0.01 - video","Libra - RestaurantPlaza",2012-04-01,14,12168.4545454545,15487.1239669421,14982,138405.5
"145","0.01 - video","Libra - RestaurantPlaza",2012-05-01,5,11725.5,19542.5,22068,78288
"146","0.01 - video","Libra - RestaurantPlaza",2012-06-01,11,12169.9583333333,22311.5902777778,20907.6666666667,149378.5
"147","0.01 - video","Libra - RestaurantPlaza",2012-07-01,7,12061.6666666667,14071.9444444444,13663.25,159524.25
"148","0.01 - video","Libra - RestaurantPlaza",2012-08-01,12,11805.2,14166.24,12991,141531.75
"149","0.01 - vpoker","Libra - Boundary",2012-07-01,2,4312.5,8625,6501,133816.5
"150","0.01 - vpoker","Libra - Entrance",2011-09-01,2,6109,12218,13342,8720.5
"151","0.01 - vpoker","Libra - Entrance",2011-11-01,2,6755,13510,6720,168237.5
"152","0.01 - vpoker","Libra - Entrance",2012-01-01,2,4428,8856,2620.5,179087.5
"153","0.01 - vpoker","Libra - Interior",2011-10-01,2,7489,14978,19203.5,67326.5
"154","0.01 - vpoker","Libra - Interior",2012-02-01,2,8428.5,16857,20401,3628
"155","0.01 - vpoker","Libra - Interior",2012-04-01,2,6826.5,13653,10743.5,59373
"156","0.01 - vpoker","Libra - RestaurantPlaza",2011-12-01,2,11578.5,23157,14175.5,199967
"157","0.02 - reel","Aries - Boundary",2011-09-01,5,9046.16666666667,15076.9444444444,12301.8333333333,150339
"158","0.02 - reel","Aries - Boundary",2011-10-01,6,10894.3333333333,21788.6666666667,19594.6666666667,126608
"159","0.02 - reel","Aries - Boundary",2011-11-01,1,4265,4265,4256,259617
"160","0.02 - reel","Aries - Boundary",2011-12-01,9,11619.7925,26144.533125,23868.75,170867.5
"161","0.02 - reel","Aries - Boundary",2012-01-01,1,9385,9385,7755.5,247662
"162","0.02 - reel","Aries - Boundary",2012-02-01,1,3030,3030,2328.5,211568
"163","0.02 - reel","Aries - Boundary",2012-03-01,5,12436,20726.6666666667,17542.5,226004
"164","0.02 - reel","Aries - Boundary",2012-04-01,4,11348.25,22696.5,19096.75,158908.25
"165","0.02 - reel","Aries - Boundary",2012-05-01,1,1688,1688,-4004,140325
"166","0.02 - reel","Aries - Boundary",2012-06-01,3,10947,16420.5,14253.5,242320.25
"167","0.02 - reel","Aries - Boundary",2012-07-01,7,13546.375,23706.15625,21894.125,163447.75
"168","0.02 - reel","Aries - Boundary",2012-08-01,6,20542.7233333333,41085.4466666667,35781.5,233642
"169","0.02 - reel","Aries - Entrance",2011-09-01,10,12991.65,25983.3,20446.6,83002.5
"170","0.02 - reel","Aries - Entrance",2011-10-01,8,6189.2075,12378.415,15751.875,82044.085
"171","0.02 - reel","Aries - Entrance",2011-11-01,6,8617.33333333333,17234.6666666667,16869.8333333333,86980
"172","0.02 - reel","Aries - Entrance",2011-12-01,9,9324.7,16784.46,12818.4,68263.25
"173","0.02 - reel","Aries - Entrance",2012-01-01,6,9251.25,27753.75,17566.25,89379.875
"174","0.02 - reel","Aries - Entrance",2012-02-01,11,2993.566,6585.8452,6119.2,94735
"175","0.02 - reel","Aries - Entrance",2012-03-01,4,11244.165,22488.33,16473,93370.5
"176","0.02 - reel","Aries - Entrance",2012-04-01,6,8424.5,16849,10014.6666666667,75871.5
"177","0.02 - reel","Aries - Entrance",2012-05-01,8,5893.5,9429.6,6543.3,94760.5
"178","0.02 - reel","Aries - Entrance",2012-06-01,10,6276.6,12553.2,9960.7,90848
"179","0.02 - reel","Aries - Entrance",2012-07-01,3,8435,12652.5,4874.5,93747.25
"180","0.02 - reel","Aries - Entrance",2012-08-01,5,6471.375,8089.21875,7300.625,81313
"181","0.02 - reel","Aries - Interior",2011-09-01,10,6012.16714285714,8588.81020408163,14317.7857142857,8703
"182","0.02 - reel","Aries - Interior",2011-10-01,7,2854.9375,4996.140625,4273.875,17759.625
"183","0.02 - reel","Aries - Interior",2011-11-01,4,6683.75,13367.5,17274.25,12939.5
"184","0.02 - reel","Aries - Interior",2011-12-01,5,2757.16666666667,4595.27777777778,7668,13717
"185","0.02 - reel","Aries - Interior",2012-01-01,6,7705.55666666667,15411.1133333333,15417.6666666667,14800
"186","0.02 - reel","Aries - Interior",2012-03-01,6,2680.58333333333,5361.16666666667,8517.83333333333,15537.5
"187","0.02 - reel","Aries - Interior",2012-04-01,4,6705.5,13411,13337.25,7069.75
"188","0.02 - reel","Aries - Interior",2012-05-01,4,1112.5,4450,5345,12095.5
"189","0.02 - reel","Aries - Interior",2012-06-01,3,6086.66666666667,6086.66666666667,8921.83333333333,6878
"190","0.02 - reel","Aries - Interior",2012-07-01,4,7402.5,14805,15855.75,14830.75
"191","0.02 - reel","Aries - Interior",2012-08-01,6,7582.875,22748.625,18988.25,15617.5
"192","0.02 - reel","Aries - RestaurantPlaza",2011-09-01,11,9057.42857142857,14233.1020408163,16517.0714285714,48348
"193","0.02 - reel","Aries - RestaurantPlaza",2011-10-01,2,4816,9632,13282,32608
"194","0.02 - reel","Aries - RestaurantPlaza",2011-11-01,7,6757.16666666667,15766.7222222222,11815.6666666667,60036.75
"195","0.02 - reel","Aries - RestaurantPlaza",2011-12-01,1,2136,2136,174,37836
"196","0.02 - reel","Aries - RestaurantPlaza",2012-01-01,3,4323.25,6484.875,7817.25,50981
"197","0.02 - reel","Aries - RestaurantPlaza",2012-02-01,6,9991.875,14987.8125,17646.625,43959.5
"198","0.02 - reel","Aries - RestaurantPlaza",2012-03-01,3,4484.5,6726.75,7057,47907
"199","0.02 - reel","Aries - RestaurantPlaza",2012-04-01,2,3338.5,3338.5,2470,51405
"200","0.02 - reel","Aries - RestaurantPlaza",2012-05-01,6,8635.375,12953.0625,12355.25,33132.5
"201","0.02 - reel","Aries - RestaurantPlaza",2012-06-01,5,4532.5,7554.16666666667,6999.33333333333,39751
"202","0.02 - reel","Aries - RestaurantPlaza",2012-07-01,7,4611.8125,8070.671875,6927.5,44954.5
"203","0.02 - reel","Libra - Boundary",2011-09-01,1,10166,10166,11929.5,65740
"204","0.02 - reel","Libra - Boundary",2012-02-01,1,15434,15434,15455,190826
"205","0.02 - reel","Libra - Boundary",2012-08-01,1,8894,8894,9778.5,2590
"206","0.02 - reel","Libra - Entrance",2011-09-01,1,5846,5846,4977.5,114613
"207","0.02 - reel","Libra - Entrance",2011-10-01,1,7804,7804,6653,87440
"208","0.02 - reel","Libra - Entrance",2011-11-01,3,7533.66666666667,7533.66666666667,5040.5,131781
"209","0.02 - reel","Libra - Entrance",2011-12-01,3,6303,6303,8846.83333333333,98096
"210","0.02 - reel","Libra - Entrance",2012-06-01,1,7299,7299,6670.5,90071
"211","0.02 - reel","Libra - Entrance",2012-07-01,1,6487,6487,5024,168159
"212","0.02 - reel","Libra - Interior",2011-09-01,3,3051.5,4577.25,4156.25,104389
"213","0.02 - reel","Libra - Interior",2011-10-01,1,2471,2471,655,174976
"214","0.02 - reel","Libra - Interior",2011-12-01,1,3778,3778,4919.5,73388
"215","0.02 - reel","Libra - Interior",2012-01-01,1,4763,4763,12291,3285
"216","0.02 - reel","Libra - Interior",2012-03-01,1,3247,3247,2468,63946
"217","0.02 - reel","Libra - Interior",2012-04-01,2,3595.5,3595.5,4323.5,82754
"218","0.02 - reel","Libra - Interior",2012-05-01,2,4879,4879,6651.5,62135.5
"219","0.02 - reel","Libra - RestaurantPlaza",2011-09-01,1,1747,1747,-2764.5,78102
"220","0.02 - reel","Libra - RestaurantPlaza",2012-01-01,1,1213,1213,763.5,70766
"221","0.02 - reel","Libra - RestaurantPlaza",2012-03-01,1,1345,1345,4890.5,13885
"222","0.02 - reel","Libra - RestaurantPlaza",2012-06-01,1,104,104,-3796,221184
"223","0.02 - reel","Libra - RestaurantPlaza",2012-08-01,1,1662,1662,437.5,123389
"224","0.02 - video","Aries - Boundary",2011-09-01,7,927.666666666667,2164.55555555556,-3285.83333333333,105035
"225","0.02 - video","Aries - Boundary",2011-10-01,7,1763.5,4114.83333333333,4534.16666666667,71101
"226","0.02 - video","Aries - Boundary",2011-11-01,4,2245.25,4490.5,6509,37525.5
"227","0.02 - video","Aries - Boundary",2011-12-01,3,725.5,1088.25,-1795.25,100049
"228","0.02 - video","Aries - Boundary",2012-01-01,1,557,557,-1008.5,65754
"229","0.02 - video","Aries - Boundary",2012-02-01,2,3372,6744,3983.5,41772.5
"230","0.02 - video","Aries - Boundary",2012-03-01,3,1488.5,2232.75,337.75,76901.5
"231","0.02 - video","Aries - Boundary",2012-04-01,2,3334.5,6669,6864.5,86402.5
"232","0.02 - video","Aries - Boundary",2012-05-01,9,1463.5,3292.875,5617.375,27081.75
"233","0.02 - video","Aries - Boundary",2012-06-01,11,1865.4,4103.88,-760.2,80540.5
"234","0.02 - video","Aries - Boundary",2012-07-01,1,1092,1092,537,115612
"235","0.02 - video","Aries - Boundary",2012-08-01,5,2190.66666666667,3651.11111111111,-291.5,62555
"236","0.02 - video","Aries - Entrance",2011-09-01,16,5419.225,10838.45,10074.625,59504.5
"237","0.02 - video","Aries - Entrance",2011-10-01,2,6051.5,12103,13172,24008.5
"238","0.02 - video","Aries - Entrance",2011-11-01,5,6491.875,8114.84375,9746,66002.5
"239","0.02 - video","Aries - Entrance",2011-12-01,10,6238.16666666667,10396.9444444444,10652.1666666667,62803
"240","0.02 - video","Aries - Entrance",2012-01-01,10,5803.025,14507.5625,19713.125,23112.2
"241","0.02 - video","Aries - Entrance",2012-02-01,6,7584,22752,25133.5,148345.875
"242","0.02 - video","Aries - Entrance",2012-03-01,9,6678.9,12022.02,12759.8,55549
"243","0.02 - video","Aries - Entrance",2012-04-01,8,6424.6,10279.36,13058.4,72914.5
"244","0.02 - video","Aries - Entrance",2012-05-01,3,6781,10171.5,11709.25,108109.25
"245","0.02 - video","Aries - Entrance",2012-06-01,7,6536.3,9150.82,12660.4,34900.5
"246","0.02 - video","Aries - Entrance",2012-07-01,14,5368.8,10737.6,8707.78571428571,92464.8
"247","0.02 - video","Aries - Entrance",2012-08-01,9,5574.3,10033.74,8927.1,32360.5
"248","0.02 - video","Aries - Interior",2011-09-01,10,11552.7142857143,16503.8775510204,16644.2142857143,53040
"249","0.02 - video","Aries - Interior",2011-10-01,6,9639.7,28919.1,27540.25,65615.5
"250","0.02 - video","Aries - Interior",2011-11-01,13,12022.5,22327.5,19936.0714285714,73564
